|350.5|349.92046999517737|349.4697814162443|349.1381802966734|348.91612116186514|348.79426702914776|348.76348940777757|348.8148682989386|348.939692195743|349.1294580832306|349.3758714383692|349.6708462300545|350.00650491911017|350.3751784582876|350.76940629226624|351.1819363576533|351.605725082984|352.0339373887214|352.4599466872565|352.8773348829081|353.2798923719229|353.66161804247565|354.01671927466884|354.3396119405329|354.62492040402617|354.86747752103486|355.06232463937306|355.20471159878275|355.2900967309339|355.31414685942434|355.27273729977964|355.1619518594535|354.9780828378273|354.7176310262105|354.3773057078403|353.9540246578819|353.4449141434283|352.8473089235006|352.1587522490475|351.3769958629457|
|351.47845980115716|350.89528379869853|350.4340514012259|350.08541484787327|349.84023184262173|349.6895655542994|349.62468461658136|349.63706312798973|349.7183806518936|349.86052221650897|350.055578314899|350.29584490497376|350.57382340949033|350.8822207160528|351.2139491771123|351.5621266099668|351.9200762967615|352.2813269844885|352.6396128849868|352.9888736749425|353.3232544958887|353.63710595420554|353.92498412112|354.18165053270627|354.4020721898854|354.58142155842546|354.7150765689415|354.79862061689573|354.8278425625971|354.79873673120176|354.70750291271276|354.55054636198025|354.3244777987012|354.0261134074198|353.65247483752717|353.20078920326125|352.6684890837072|352.05321252279714|351.3528030293101|350.5653095768722|
|352.3093859325211|351.7222137755973|351.24969483942493|350.88299162867156|350.6134632368349|350.43266534624263|350.3323502280528|350.3044667422535|350.3411603376629|350.4347730519294|350.57784351153157|350.763106931778|350.9834951168075|351.2321364595889|351.50235594192145|351.7876751344342|352.08181219658667|352.37868187666817|352.67239551179847|352.95726102792725|353.2277829398345|353.4786623511302|353.7047969542546|353.90128103047806|354.0634054499009|354.18665767145393|354.2667217428978|354.2994783008234|354.2810045706518|354.20757436663416|354.0756580918518|353.88192273821613|353.62323188646883|353.2966457061816|352.8994209557563|352.4290109824249|351.8830657222497|351.25943170012283|350.55615202976685|349.7714664137343|
|353.000318684198|352.40883272454215|351.92436490328566|351.53868514187747|351.24374553348235|351.03168034298125|350.89480600697107|350.82562113376486|350.81680650339166|350.8612250675966|350.9519219498408|351.0821244453015|351.2452420208719|351.43486631516134|351.64477113849523|351.8689124729149|352.1014284721778|352.3366394617575|352.5690479388435|352.7933385723415|353.00437820287306|353.1972158427759|353.36708267610385|353.50939205862664|353.61973951783017|353.69390275291636|353.72784163480316|353.71769820612457|353.65979668123066|353.55064344618756|353.3869270587774|353.1655182484984|352.8834699165648|352.53801713590695|352.12657715117126|351.64674937872|351.0963154066318|350.4732389947011|349.7756660744384|349.0019247490704|
|353.5588141007984|352.9627282112958|352.4657266370592|352.0602770593571|351.73900968080125|351.4947172253471|351.3203549382934|351.2090405862825|351.1540544573003|351.14883936067577|351.1870006270818|351.2623061085344|351.3686861783933|351.50023373136156|351.65120418348573|351.81601547215575|351.9892480561052|352.165644915411|352.3401115514936|352.50771598711674|352.6636887663879|352.8034229547578|352.92247413902084|353.0165604273146|353.0815624491204|353.11352335526277|353.10864881790997|353.0633070305736|352.9740287081086|352.83750708671363|352.65059792393066|352.4103194986451|352.11385261108586|351.75854058282533|351.34188925677944|350.8615669972075|350.3154046897122|349.7013957412398|349.0176960800801|348.26262415586626|
|353.99244398143696|353.3915025687152|352.88145695680356|352.4555562220335|352.10718738628765|351.8298754169998|351.6172832271548|351.4632116752888|351.36159956548875|351.306523647393|351.29219861619094|351.312977112623|351.36334972298084|351.4379449791072|351.53152935839586|351.63900728379184|351.75542112379117|351.87595119244116|351.99591574934004|352.11077099963734|352.2161110940336|352.3076681287804|352.3813121456807|352.43305113208834|352.4590310209084|352.45553569059706|352.4189869651616|352.3459446141603|352.23310635270286|352.07730784144985|351.875522686613|351.6248624399553|351.3225765987906|350.96605260598415|350.5528158499521|350.08052966466187|349.5469953296319|348.95015206993185|348.2880770561824|347.55898540455536|
|354.30879587973266|353.7027728967514|353.1792446503835|352.7323186398869|352.35621111669695|352.0452470844271|351.7938602988683|351.5965932679894|351.44809725193693|351.3431322630351|351.2765670657861|351.24337917686955|351.2386548651431|351.257589151642|351.29548580957925|351.3477573643457|351.40992509350986|351.477619026818|351.54657794619413|351.61264938574004|351.6717896317353|351.7200637226371|351.7536454490806|351.7688173538784|351.7619707320211|351.72960563067704|351.66833084919216|351.5748639390903|351.4460312040729|351.2787677000192|351.07011723498636|350.817232369209|350.51737441509977|350.1679134372488|349.76632825242416|349.3102064295716|348.79724428981467|348.2252469064546|347.59212810497036|346.8959104630187|
|354.5154731038087|353.9041710624494|353.36679037747075|352.89836749195433|352.4940140980437|352.1489171369446|351.8583387989247|351.6176165233139|351.4221629985042|351.2674661619496|351.14908920016615|351.06267054873217|351.00392389228796|350.96863816453583|350.9526775482403|350.9519814752279|350.96256462638735|350.98051693166934|351.0020035700867|351.0232649697143|351.0406168076892|351.0504500102105|351.04923075253936|351.0335004589991|350.99987580297494|350.94504870691446|350.8657863423271|350.7589311297845|350.6214007389204|350.4501880884306|350.2423613460729|349.9950639286674|349.705514502096|349.37100698130297|348.98891053029445|348.5566695621389|348.0718037389666|347.5319079719701|346.93465242140394|346.27778249658485|
|354.62009471629256|354.0033436999485|353.4518066695438|352.96151312633003|352.5285303156016|352.14896322669574|351.81895459299267|351.5346848919154|351.2923723449298|351.08827291754466|350.91868031931165|350.7799260038252|350.6683791687228|350.5804467556847|350.512573450434|350.4612416827367|350.42297162640165|350.3943211992807|350.37188606326833|350.3522996243021|350.33223303236235|350.30839518147235|350.2775327096982|350.23642999914887|350.18190917597616|350.1108301103749|350.02009041658255|349.9066254528796|349.7674083215895|349.59944986907834|349.3997986857553|349.1655411060722|348.893801208524|348.5817408156483|348.2265594940257|347.8254945542796|347.3758210510764|346.87485178312517|346.31993729317804|345.7084658680299|
|354.63029553431585|354.00795221048213|353.44201792988815|352.9295730601652|352.4676945139035|352.05345574865214|351.6839267669189|351.35617411617056|351.0672608888326|350.8142467222894|350.59418779888415|350.4041368459189|350.24114313565457|350.1022524853108|349.98450725706624|349.88494635805813|349.8006052403828|349.7285159010953|349.66570688220946|349.609203270698|349.55602669849253|349.5031953424834|349.44772392451995|349.3866237114101|349.3169025149208|349.2355646917778|349.13961114366566|349.02603931722786|348.8918432040665|348.73401334074276|348.54953680877657|348.33539723464656|348.08857478979047|347.8060461906046|347.48478469844423|347.1217601196235|346.7139388054153|346.2582836520514|345.75175410072234|345.1913061375776|
