|0.0,10.0,-1.0,10.0|1.0,10.0,0.02713649523148487,10.231379776751385|2.0,10.0,1.1286399768748192,10.490644178707221|3.0,10.0,2.2801619003398885,10.694141995760031|4.0,10.0,3.4145965899342094,10.810742158447027|5.0,10.0,4.472916530582259,10.849813518524245|6.0,10.0,5.431070907633978,10.822386580544439|7.0,10.0,6.305112305254252,10.719118273784598|8.0,10.0,7.149140792221482,10.525393765226152|9.0,10.0,8.034582801786764,10.26070986439739|10.0,10.0,9.0,10.0|11.0,10.0,10.032840311054537,9.745830497346915|12.0,10.0,11.137613321923732,9.493749846936733|13.0,10.0,12.276489106412098,9.30968703701898|14.0,10.0,13.385359869612316,9.211192349100866|15.0,10.0,14.417083985370175,9.18746758840765|16.0,10.0,15.359617210339266,9.231944088814924|17.0,10.0,16.237776058286357,9.352686580798359|18.0,10.0,17.106042703845603,9.551847846538344|19.0,10.0,18.021428044919393,9.794094855018827|20.0,10.0,19.0,10.0|21.0,10.0,20.002576097051143,10.07173254370418|22.0,10.0,21.000144845988554,10.017019723756519|23.0,10.0,22.005990426113037,9.890706967188859|24.0,10.0,23.033767086190448,9.74232975284076|25.0,10.0,24.077658513876557,9.613624298155797|26.0,10.0,25.115706881085714,9.533067799524554|27.0,10.0,26.124161604881483,9.517395497704156|28.0,10.0,27.09245505628336,9.580045032016095|29.0,10.0,28.03517461757079,9.73710842269041|30.0,10.0,29.0,10.0|31.0,10.0,30.02542733538504,10.224071688049374|32.0,10.0,31.04503103076408,10.29670569222124|33.0,10.0,32.0345054399933,10.260423222077979|34.0,10.0,33.01128115537536,10.14978333112903|35.0,10.0,34.000000080050505,9.999599873771993|36.0,10.0,35.01139420408424,9.849472327189424|37.0,10.0,36.03466667948069,9.738979732022297|38.0,10.0,37.045155723209014,9.702893273251016|39.0,10.0,38.02547125013406,9.77573739570598|40.0,10.0,39.0,10.0|41.0,10.0,40.052946013486526,10.32107436308267|42.0,10.0,41.19436889701011,10.592417526661125|43.0,10.0,42.35375545673758,10.763130388795748|44.0,10.0,43.45539181407479,10.83869060077197|45.0,10.0,44.459011068838834,10.841029711937159|46.0,10.0,45.36685739038661,10.774035164506076|47.0,10.0,46.220040458225824,10.625829939516656|48.0,10.0,47.08475752292894,10.402903472515234|49.0,10.0,48.01314768945779,10.161624618104742|
|0.0,11.0,-0.9482291951816992,11.317586828135342|1.0,11.0,0.14102869033901744,11.512023719352236|2.0,11.0,1.2812680999004546,11.695287318868465|3.0,11.0,2.4215327197393073,11.815705587615899|4.0,11.0,3.50172968805467,11.867021739193374|5.0,11.0,4.485329509634922,11.857388060534651|6.0,11.0,5.372025612464336,11.778234006324066|7.0,11.0,6.203027354123606,11.604015398582503|8.0,11.0,7.055219552030978,11.327703990112198|9.0,11.0,8.000000385854838,11.00087846999181|10.0,11.0,9.03842200962376,10.725468092156866|11.0,11.0,10.138244092232235,10.492676872765143|12.0,11.0,11.303062170477482,10.282868448762404|13.0,11.0,12.478467185408467,10.14676877500631|14.0,11.0,13.59968020565103,10.08362449713428|15.0,11.0,14.62616524357419,10.072504676622003|16.0,11.0,15.550116389825437,10.10691280532285|17.0,11.0,16.396153364536524,10.2028994788363|18.0,11.0,17.21919128967239,10.375229835958423|19.0,11.0,18.083544665084776,10.599862999579612|20.0,11.0,19.020250925527964,10.799770753706687|21.0,11.0,20.00705162484608,10.881452438746322|22.0,11.0,21.010811206859515,10.853352355882294|23.0,11.0,22.028274962844783,10.7638846634255|24.0,11.0,23.060919225311267,10.656303478909066|25.0,11.0,24.099479436034418,10.565186575787834|26.0,11.0,25.125915500300135,10.514226094376781|27.0,11.0,26.123273300483184,10.519011128658516|28.0,11.0,27.086443961722217,10.593287122251821|29.0,11.0,28.031241318490693,10.751994723845742|30.0,11.0,29.000008058567957,11.004014607200158|31.0,11.0,30.022732700025927,11.212010906326505|32.0,11.0,31.037870349530802,11.272592251702093|33.0,11.0,32.026495214854805,11.228666642297059|34.0,11.0,33.00671959766735,11.115732633003343|35.0,11.0,34.0004620064124,10.969605931913074|36.0,11.0,35.0146940936521,10.829201080460244|37.0,11.0,36.03669519700986,10.731590133310775|38.0,11.0,37.043357247873686,10.708736125130166|39.0,11.0,38.02170665432255,10.792775170881434|40.0,11.0,39.00024584518264,11.022172729318306|41.0,11.0,40.06211107785645,11.346935685279586|42.0,11.0,41.22069118727419,11.626640067668744|43.0,11.0,42.407416688641476,11.805509167607275|44.0,11.0,43.543213725098525,11.889576471733394|45.0,11.0,44.58217979517426,11.908529733382116|46.0,11.0,45.51817409622359,11.876266967567556|47.0,11.0,46.379576810403194,11.784267215820297|48.0,11.0,47.221763929144146,11.627971829000986|49.0,11.0,48.102986374559734,11.442002891138179|
|0.0,12.0,-0.7621024220336382,12.64745648373498|1.0,12.0,0.37252240327149966,12.778634616237825|2.0,12.0,1.514164441260537,12.874050233032584|3.0,12.0,2.6042845579857135,12.918373175213343|4.0,12.0,3.6002650332599893,12.916630763374961|5.0,12.0,4.489413645641131,12.859826479437869|6.0,12.0,5.2986863175933925,12.712852803087204|7.0,12.0,6.103020229598213,12.442071590910293|8.0,12.0,7.002404554324547,12.069306037021265|9.0,12.0,8.04820608662532,11.693261762307156|10.0,12.0,9.178196355358203,11.430229195506245|11.0,12.0,10.340614020905326,11.248195417296916|12.0,12.0,11.544758139796794,11.109632183466447|13.0,12.0,12.725145525422537,11.038514161412271|14.0,12.0,13.825729235112762,11.015302228851096|15.0,12.0,14.818569030437697,11.016596317230974|16.0,12.0,15.702835754342036,11.04517362253521|17.0,12.0,16.50633707726874,11.130346667504558|18.0,12.0,17.288735051699746,11.297075983253213|19.0,12.0,18.12103584514204,11.523112157342178|20.0,12.0,19.038538685380587,11.725059751054319|21.0,12.0,20.01592861462563,11.822226243535864|22.0,12.0,21.0144040634382,11.830882733486883|23.0,12.0,22.023267697582853,11.785537860182968|24.0,12.0,23.040532190413252,11.718181756504647|25.0,12.0,24.06106718111359,11.655899489076203|26.0,12.0,25.07508404681814,11.619828355147716|27.0,12.0,26.07253372018733,11.626093193682642|28.0,12.0,27.04975489977378,11.688496790552554|29.0,12.0,28.016299636637076,11.82018455261116|30.0,12.0,29.000456042069665,12.03019728737749|31.0,12.0,30.018843174829986,12.193213054482081|32.0,12.0,31.024014582977063,12.217835868852129|33.0,12.0,32.01120250856317,12.149263260477037|34.0,12.0,33.00034252102592,12.026171066680316|35.0,12.0,34.006419859438004,11.88686952541067|36.0,12.0,35.02723519664799,11.768205614046552|37.0,12.0,36.0457503836375,11.700988846910318|38.0,12.0,37.042861580473,11.71036912135382|39.0,12.0,38.015946190018276,11.822128981954732|40.0,12.0,39.00204557118603,12.063929320429567|41.0,12.0,40.077109613127696,12.38506276607676|42.0,12.0,41.24813735604471,12.659319774179844|43.0,12.0,42.44897386547977,12.834487986178171|44.0,12.0,43.604028661214976,12.91826287023967|45.0,12.0,44.66864395981888,12.94350578940221|46.0,12.0,45.63420266027318,12.930694528966825|47.0,12.0,46.521266016556574,12.877960006547218|48.0,12.0,47.37390282968495,12.779745043795401|49.0,12.0,48.246161513622226,12.657059766273717|
|0.0,13.0,-0.4990873600201516,13.86655167593636|1.0,13.0,0.6463722914193246,13.935386253760434|2.0,13.0,1.7540085276121329,13.969271992534836|3.0,13.0,2.7744635309134336,13.974234725880763|4.0,13.0,3.6819751308897226,13.94808237122488|5.0,13.0,4.48241351396325,13.85563089558064|6.0,13.0,5.230948993183064,13.639187412981403|7.0,13.0,6.038056878808947,13.273249760463235|8.0,13.0,7.015330879383541,12.825567425907863|9.0,13.0,8.17276328544123,12.438146444270384|10.0,13.0,9.380404415704525,12.215078786169244|11.0,13.0,10.577686132952314,12.09355033360962|12.0,13.0,11.787300145915355,12.02288241645523|13.0,13.0,12.944334612632126,12.001550519731126|14.0,13.0,14.005598967450602,12.0000156743411|15.0,13.0,14.953336576698677,12.001089330857958|16.0,13.0,15.79091028548461,12.022103537544044|17.0,13.0,16.550422171954672,12.106758836298928|18.0,13.0,17.29991529717416,12.285940192372337|19.0,13.0,18.11705753548214,12.530518792334428|20.0,13.0,19.03338019282534,12.74378495676947|21.0,13.0,20.009506289964488,12.86244197449771|22.0,13.0,21.003593301285225,12.91530235684317|23.0,13.0,22.003193420464026,12.920146114723247|24.0,13.0,23.005475269228626,12.895498517311342|25.0,13.0,24.009951062641985,12.859276506452307|26.0,13.0,25.01482819322082,12.828429282430124|27.0,13.0,26.01655765026138,12.81877874092541|28.0,13.0,27.01203480680082,12.845323637788743|29.0,13.0,28.002977515813818,12.922888612856356|30.0,13.0,29.00215774332941,13.065656917400576|31.0,13.0,30.013209346321947,13.16200063522603|32.0,13.0,31.008699170588866,13.131615597893239|33.0,13.0,32.000310421600915,13.024914791595636|34.0,13.0,33.00643938444239,12.886698176480799|35.0,13.0,34.02981433691987,12.7576370920422|36.0,13.0,35.056132830856825,12.66967475571242|37.0,13.0,36.06526335871082,12.644658739475087|38.0,13.0,37.04623565181377,12.699444567294332|39.0,13.0,38.01117032782251,12.850950077419128|40.0,13.0,39.00608364131044,13.110137513723918|41.0,13.0,40.093125422933376,13.421400642465377|42.0,13.0,41.266487076750444,13.679675504506298|43.0,13.0,42.463525900992316,13.843916785645298|44.0,13.0,43.61808747075117,13.924198474356436|45.0,13.0,44.692133258956055,13.951429487539135|46.0,13.0,45.67873632289605,13.946989783352306|47.0,13.0,46.59527862570743,13.914440052267361|48.0,13.0,47.47802515389964,13.852960878375148|49.0,13.0,48.37367317943401,13.779560590229968|
|0.0,14.0,-0.28025519019668715,14.959925532720023|1.0,14.0,0.8539393700056773,14.989275640236665|2.0,14.0,1.9212166069024328,14.996891757901546|3.0,14.0,2.883364094475371,14.993174740688893|4.0,14.0,3.724482616108557,14.961296089232457|5.0,14.0,4.4633975924167535,14.843835206764842|6.0,14.0,5.179646819472513,14.571857201754455|7.0,14.0,6.009655525032182,14.138628355327171|8.0,14.0,7.061604466851569,13.65443694733512|9.0,14.0,8.301546369560965,13.284344687627813|10.0,14.0,9.55364515483015,13.105143948898261|11.0,14.0,10.759501434538585,13.029350506098622|12.0,14.0,11.954532410398105,13.001034185622053|13.0,14.0,13.080121742743533,13.003214914668293|14.0,14.0,14.102766665579022,13.005294509693563|15.0,14.0,15.009541661040071,13.000045522683859|16.0,14.0,15.806075419921845,13.018983559138018|17.0,14.0,16.53090898961516,13.116850169010869|18.0,14.0,17.262871245713743,13.324247678802067|19.0,14.0,18.084070953690226,13.598659767620951|20.0,14.0,19.014852027830106,13.828292478529496|21.0,14.0,20.000380606703075,13.972412529208212|22.0,14.0,21.002742543276245,14.074010573628831|23.0,14.0,22.00882064228412,14.132527283371898|24.0,14.0,23.01165210356473,14.152211811670373|25.0,14.0,24.009926982022904,14.140553972102266|26.0,14.0,25.005853046303255,14.10803626453873|27.0,14.0,26.002350205240027,14.068519245583873|28.0,14.0,27.000779553791517,14.039477840352832|29.0,14.0,28.000877146626493,14.041875098409218|30.0,14.0,29.005002693084098,14.09990174788313|31.0,14.0,30.006631032207395,14.114969969238299|32.0,14.0,31.000128318234353,14.016019363381155|33.0,14.0,32.00941004152281,13.86313680493222|34.0,14.0,33.043161667438454,13.709379275789152|35.0,14.0,34.08580980294276,13.594714565269802|36.0,14.0,35.110943753670526,13.542202019595381|37.0,14.0,36.09996131316779,13.5641899929954|38.0,14.0,37.055704535523276,13.670901115515885|39.0,14.0,38.00856217939545,13.869420338969283|40.0,14.0,39.01117456544844,14.149078033203814|41.0,14.0,40.10501456805719,14.446095367169569|42.0,14.0,41.268023287442155,14.681329650223011|43.0,14.0,42.44259110967363,14.830238115834925|44.0,14.0,43.57617628720347,14.90574469938905|45.0,14.0,44.64113384478645,14.933389030705978|46.0,14.0,45.63507032328871,14.931035085834788|47.0,14.0,46.575149676464655,14.905263609448603|48.0,14.0,47.49284021491529,14.861852047855566|49.0,14.0,48.42759460051597,14.819970766943266|
|0.0,15.0,-0.1919222999822114,15.9814101236331|1.0,15.0,0.9274953021739634,15.997368070871108|2.0,15.0,1.9698311356250946,15.999544816215025|3.0,15.0,2.9027859611225395,15.99526349809743|4.0,15.0,3.715173057008271,15.95857895477941|5.0,15.0,4.433325341431038,15.823941643161547|6.0,15.0,5.148184100447261,15.523841267245295|7.0,15.0,6.002219353035402,15.066586639372387|8.0,15.0,7.092484737046794,14.5799808962595|9.0,15.0,8.362724366280009,14.229364050496745|10.0,15.0,9.62519360644469,14.072896894973347|11.0,15.0,10.82623269126591,14.015213260438935|12.0,15.0,12.005144863803231,14.000013234899358|13.0,15.0,13.107744760369128,14.00582141110714|14.0,15.0,14.104309825152901,14.005455149137772|15.0,15.0,14.983487492643622,14.000136340743996|16.0,15.0,15.754146103094453,14.030693102584967|17.0,15.0,16.4633198854331,14.15621421283097|18.0,15.0,17.19948095616433,14.400692682794192|19.0,15.0,18.04408313037417,14.706362573290198|20.0,15.0,19.001204400025433,14.950935252253345|21.0,15.0,20.007274569431353,15.120400247102305|22.0,15.0,21.036752913080573,15.268616919685336|23.0,15.0,22.07316008790976,15.375456758304544|24.0,15.0,23.09855940078158,15.432902813666914|25.0,15.0,24.10247689053163,15.440967422799265|26.0,15.0,25.085319825904797,15.404178400112091|27.0,15.0,26.05666433433457,15.331840054670261|28.0,15.0,27.029515142975807,15.24116206643403|29.0,15.0,28.012838725794282,15.159726700048996|30.0,15.0,29.007833189081655,15.124920051681562|31.0,15.0,30.001307087262123,15.051112288611781|32.0,15.0,31.007568528450413,14.877200267598331|33.0,15.0,32.05314773165772,14.678331254339078|34.0,15.0,33.12569493312195,14.514623187583746|35.0,15.0,34.18646282801753,14.418487085437674|36.0,15.0,35.19983222935838,14.400223759368203|37.0,15.0,36.15478580237401,14.465572305983827|38.0,15.0,37.07370197240458,14.62320832802087|39.0,15.0,38.008362977299186,14.870941814637465|40.0,15.0,39.014999909773636,15.17255382422319|41.0,15.0,40.10852645912832,15.45307276007912|42.0,15.0,41.24932179403486,15.660668018818043|43.0,15.0,42.38605464932675,15.789348532897039|44.0,15.0,43.481628132586756,15.855155311668302|45.0,15.0,44.52096326001921,15.877794851744174|46.0,15.0,45.50836672452434,15.870802344074175|47.0,15.0,46.46242948794043,15.843218799935114|48.0,15.0,47.41084532951217,15.808020280836054|49.0,15.0,48.38583038382006,15.789174050866716|
|0.0,16.0,-0.26219670644853144,16.965014449180707|1.0,16.0,0.8474307525725533,16.988292782903642|2.0,16.0,1.8872174621403712,16.993619695433793|3.0,16.0,2.825527101808337,16.984661976414547|4.0,16.0,3.652625715718707,16.937726562820984|5.0,16.0,4.394945515285745,16.796184068245005|6.0,16.0,5.135963891801221,16.503429839926785|7.0,16.0,6.00238714751923,16.069055025633055|8.0,16.0,7.080966626480131,15.605820271504623|9.0,16.0,8.325214074318508,15.261986480813412|10.0,16.0,9.568475012766884,15.097899015966917|11.0,16.0,10.759237246394768,15.029416002359184|12.0,16.0,11.929344544428748,15.002499219750671|13.0,16.0,13.02429560093207,15.000295181678437|14.0,16.0,14.012964974393071,15.000084048812608|15.0,16.0,14.88453676814023,15.006688245268135|16.0,16.0,15.652540987655371,15.0623048284541|17.0,16.0,16.37148915403394,15.222199179414787|18.0,16.0,17.133909027071496,15.50011358629009|19.0,16.0,18.015012931482378,15.827371859614189|20.0,16.0,19.00321472611786,16.080119396975444|21.0,16.0,20.037360778733554,16.270787240614347|22.0,16.0,21.110022464874493,16.456004371658793|23.0,16.0,22.196838885840755,16.59576188590953|24.0,16.0,23.262314932779763,16.67514497820859|25.0,16.0,24.280575394572526,16.694570541489867|26.0,16.0,25.24579226947903,16.65663589547207|27.0,16.0,26.173290894520854,16.56262958944395|28.0,16.0,27.093111179335033,16.42136998819672|29.0,16.0,28.034826068036473,16.261609023273408|30.0,16.0,29.00917913541546,16.135181412568244|31.0,16.0,30.00039042525796,15.972059024998357|32.0,16.0,31.03830147535831,15.725890628212026|33.0,16.0,32.13909471411724,15.491234741025757|34.0,16.0,33.258538007109166,15.329005131839029|35.0,16.0,34.33370293708318,15.254313588732893|36.0,16.0,35.324719548458184,15.262438943703314|37.0,16.0,36.23260247652033,15.358828384161257|38.0,16.0,37.10273060133802,15.558516561777493|39.0,16.0,38.01097012118444,15.852284398894074|40.0,16.0,39.01556640918547,16.17575694943874|41.0,16.0,40.101687608476794,16.43935731157665|42.0,16.0,41.212240263420334,16.615982627534198|43.0,16.0,42.302817219954626,16.716893416909517|44.0,16.0,43.35158393104283,16.7612861495641|45.0,16.0,44.356471193154356,16.765421893311014|46.0,16.0,45.32928266773696,16.741713057861293|47.0,16.0,46.28981324408404,16.704013332062367|48.0,16.0,47.26071421582153,16.67339180965588|49.0,16.0,48.26601584551355,16.679166592937854|
|0.0,17.0,-0.47037140608212435,17.882468549207463|1.0,17.0,0.6317926461778722,17.929743698333745|2.0,17.0,1.688626155623636,17.950287498096383|3.0,17.0,2.665030978954325,17.942229141419276|4.0,17.0,3.547231381979621,17.891628049433123|5.0,17.0,4.3524907724549164,17.762057609530913|6.0,17.0,5.141422600223907,17.512683965610123|7.0,17.0,6.01035174220174,17.14351420081953|8.0,17.0,7.037192966845576,16.729810035515055|9.0,17.0,8.207856466296372,16.389665155827124|10.0,17.0,9.403331377353764,16.19751227127797|11.0,17.0,10.575840803329582,16.09441235880788|12.0,17.0,11.742135582060982,16.033818887598724|13.0,17.0,12.844687681706711,16.012134582148782|14.0,17.0,13.846757766777525,16.011811344956346|15.0,17.0,14.736068903440334,16.035458463170812|16.0,17.0,15.529015378069706,16.11785857941871|17.0,17.0,16.282187681531,16.30376334809624|18.0,17.0,17.084452882389733,16.597789264892725|19.0,17.0,18.002489703165388,16.92947902646076|20.0,17.0,19.016741446308057,17.182215851647513|21.0,17.0,20.078731811401354,17.388927917069694|22.0,17.0,21.1995666425861,17.5994217549765|23.0,17.0,22.34371457879567,17.754512720843497|24.0,17.0,23.455105835080776,17.838504829465506|25.0,17.0,24.491401862674195,17.861004027115275|26.0,17.0,25.43929259433436,17.828014012702507|27.0,17.0,26.316999404745996,17.730417816652|28.0,17.0,27.17115272898974,17.55947493361083|29.0,17.0,28.058358143813436,17.336616420689072|30.0,17.0,29.0081652514249,17.127529727981212|31.0,17.0,30.006950850733247,16.882299587338974|32.0,17.0,31.094147553870936,16.576406626772805|33.0,17.0,32.26257127493036,16.32457504085045|34.0,17.0,33.430303959679904,16.17814452508753|35.0,17.0,34.51482342694567,16.125583798778145|36.0,17.0,35.477394457117555,16.147425401182662|37.0,17.0,36.331388510271225,16.25638808790965|38.0,17.0,37.14430906283587,16.482512782713258|39.0,17.0,38.01751193885368,16.81367445235572|40.0,17.0,39.01240564985505,17.157026747918223|41.0,17.0,40.0855426412256,17.404682269173424|42.0,17.0,41.163630393213026,17.54816592455478|43.0,17.0,42.20942279796238,17.612362382595773|44.0,17.0,43.21513403148394,17.619665564208102|45.0,17.0,44.19041384955277,17.58700107751522|46.0,17.0,45.15264843594562,17.531032321892553|47.0,17.0,46.1194166732231,17.473891342611925|48.0,17.0,47.10452430013727,17.44511040310843|49.0,17.0,48.12203144477255,17.47871830551153|
|0.0,18.0,-0.7372763603760261,18.675591273204947|1.0,18.0,0.34973610983436276,18.759708413239352|2.0,18.0,1.4280236935686936,18.82027014140538|3.0,18.0,2.459678346801243,18.841458561715644|4.0,18.0,3.4206675134538127,18.81509132619125|5.0,18.0,4.311181980469287,18.724934297691718|6.0,18.0,5.163014773733944,18.54722548461522|7.0,18.0,6.038039172460262,18.273187419693993|8.0,18.0,7.001921367276076,17.938039989509836|9.0,18.0,8.074483382276245,17.62129300202243|10.0,18.0,9.1974489537941,17.403416545457542|11.0,18.0,10.335527458394482,17.25268732015822|12.0,18.0,11.492410889959034,17.13840073388621|13.0,18.0,12.61068534538473,17.078895174422698|14.0,18.0,13.644882773190167,17.065178222748905|15.0,18.0,14.576064353002085,17.094307686239716|16.0,18.0,15.417112550038803,17.187447096689862|17.0,18.0,16.218624631272878,17.375938678376432|18.0,18.0,17.05949619313817,17.660216849625524|19.0,18.0,18.00024261235139,17.977973519527065|20.0,18.0,19.025655970581425,18.225063796147616|21.0,18.0,20.104890909982313,18.445847190153433|22.0,18.0,21.26373786406523,18.67669643651254|23.0,18.0,22.4569927576546,18.839728012370937|24.0,18.0,23.609331298392274,18.92053134959334|25.0,18.0,24.664292965758538,18.941966446940018|26.0,18.0,25.601970786634627,18.917372740660927|27.0,18.0,26.440055677081766,18.82853023797061|28.0,18.0,27.236510379527065,18.6458200983479|29.0,18.0,28.074041598457935,18.37762552696244|30.0,18.0,29.005122175689372,18.101084690705115|31.0,18.0,30.02248985095619,17.789111620717613|32.0,18.0,31.168844700592746,17.443959652302787|33.0,18.0,32.405160582608204,17.1961554456756|34.0,18.0,33.614377204283464,17.077343477005794|35.0,18.0,34.70345992808663,17.04497958883089|36.0,18.0,35.6387839852545,17.067517833579977|37.0,18.0,36.44209349311563,17.17009619257647|38.0,18.0,37.197234545407916,17.40370508562158|39.0,18.0,38.02951292309033,17.75884686700911|40.0,18.0,39.00695988050688,18.11777657270054|41.0,18.0,40.06389818747879,18.35172915232392|42.0,18.0,41.11348420844982,18.462698337291325|43.0,18.0,42.1254095948729,18.484862478708767|44.0,18.0,43.104128225665825,18.444312687137494|45.0,18.0,44.068144686228386,18.36283008998098|46.0,18.0,45.0358939845843,18.26551759082829|47.0,18.0,46.017017476950514,18.183699100104686|48.0,18.0,47.01176364236778,18.152934304372195|49.0,18.0,48.02228286619673,18.20992666878584|
|0.0,19.0,-0.938916992041094,19.3441436939078|1.0,19.0,0.11603557474205362,19.46755416250782|2.0,19.0,1.1945645200683894,19.592683463298357|3.0,19.0,2.2673956898741983,19.680654776509428|4.0,19.0,3.3013124795431694,19.715426969548876|5.0,19.0,4.276679165659477,19.6905121075035|6.0,19.0,5.1977750791126915,19.597021922802966|7.0,19.0,6.095421700099953,19.42630751735096|8.0,19.0,7.017741017498774,19.18752944114367|9.0,19.0,8.002943740164477,18.92332657094666|10.0,19.0,9.045512782200651,18.701748175097524|11.0,19.0,10.13023141412448,18.506540166757112|12.0,19.0,11.260612014041149,18.326720410067473|13.0,19.0,12.389584440081101,18.207918663135597|14.0,19.0,13.46322441566851,18.15627494284833|15.0,19.0,14.449401000642741,18.165230126378063|16.0,19.0,15.348864126012815,18.241038819433467|17.0,19.0,16.198423446040177,18.402107845726427|18.0,19.0,17.063264856106894,18.64996104474564|19.0,19.0,18.001930618146673,18.937891151943425|20.0,19.0,19.015722430805052,19.17662861257363|21.0,19.0,20.089778441052555,19.414121616952414|22.0,19.0,21.26008010689491,19.672694991647298|23.0,19.0,22.481249318673637,19.854925570224353|24.0,19.0,23.663617284696414,19.94172536805854|25.0,19.0,24.73796444920153,19.965058221102616|26.0,19.0,25.677967785182272,19.946728711204845|27.0,19.0,26.49895537514009,19.865421448716745|28.0,19.0,27.264363197912875,19.6773761845644|29.0,19.0,28.074956978472798,19.379862354444114|30.0,19.0,29.00164156449742,19.05727507538921|31.0,19.0,30.04542730017103,18.702021878754106|32.0,19.0,31.247566897948317,18.34133132233506|33.0,19.0,32.53802965142796,18.113104630161917|34.0,19.0,33.77550030010217,18.02552584193023|35.0,19.0,34.865938902912916,18.009026931623364|36.0,19.0,35.78209230867176,18.024030616228153|37.0,19.0,36.54831080043465,18.10782464335983|38.0,19.0,37.255814521108164,18.332026966856798|39.0,19.0,38.04766639822539,18.694941463107497|40.0,19.0,39.00196705473532,19.062691627561488|41.0,19.0,40.04203044104724,19.28686987314782|42.0,19.0,41.07165044729189,19.371708364160188|43.0,19.0,42.06578230416337,19.356703373667397|44.0,19.0,43.037763574631576,19.272215101884886|45.0,19.0,44.01086335759331,19.146998988596565|46.0,19.0,45.000109626618475,19.014806796377336|47.0,19.0,46.003798766017354,18.912918995116915|48.0,19.0,47.00748510857693,18.87787633192763|49.0,19.0,48.00146480109828,18.945894024781868|
|0.0,20.0,-1.0,20.0|1.0,20.0,0.011410229712064845,20.150632885128207|2.0,20.0,1.0594112786990337,20.33954801922764|3.0,20.0,2.1382305037401372,20.50730004466393|4.0,20.0,3.2152021931201507,20.619751887707153|5.0,20.0,4.254802352620917,20.666843659593972|6.0,20.0,5.238437633755623,20.6480916311142|7.0,20.0,6.172516436943901,20.56148994013427|8.0,20.0,7.086803070795836,20.40751854987483|9.0,20.0,8.021180418569106,20.20472475914615|10.0,20.0,9.0,20.0|11.0,20.0,10.025380327288609,19.77613286627122|12.0,20.0,11.115063941176375,19.534287457981097|13.0,20.0,12.24410310439835,19.34530932248902|14.0,20.0,13.354658359284587,19.2361059191493|15.0,20.0,14.397678244116362,19.201746592622836|16.0,20.0,15.355178081778888,19.23566715772404|17.0,20.0,16.244882909496432,19.344410052220578|18.0,20.0,17.11569828158247,19.53308408593859|19.0,20.0,18.025609234040953,19.775138631121884|20.0,20.0,19.0,20.0|21.0,20.0,20.033097343796143,20.255145553412017|22.0,20.0,21.168392926110897,20.555364452101145|23.0,20.0,22.380074429748518,20.784660619215963|24.0,20.0,23.57467070293801,20.905038667163318|25.0,20.0,24.669429782163828,20.943781400049687|26.0,20.0,25.628539016081678,20.928448564771593|27.0,20.0,26.46386939671293,20.84413504619761|28.0,20.0,27.239223977718503,20.649014517496752|29.0,20.0,28.05930175951488,20.339244484624587|30.0,20.0,29.0,20.0|31.0,20.0,30.070194957347784,19.631947581642898|32.0,20.0,31.309037681876735,19.277109223372076|33.0,20.0,32.62810728685279,19.07172428131077|34.0,20.0,33.87785615763202,19.007487591124633|35.0,20.0,34.968651997241004,19.000491469409578|36.0,20.0,35.87777960897566,19.007497014605065|37.0,20.0,36.62798199957179,19.07177448464428|38.0,20.0,37.308926182009955,19.277215814998236|39.0,20.0,38.07015238367158,19.632055153034667|40.0,20.0,39.0,20.0|41.0,20.0,40.024699636945456,20.220882778472365|42.0,20.0,41.044403700863185,20.29467900005942|43.0,20.0,42.034945277037984,20.262048433860443|44.0,20.0,43.012290826388615,20.15630287381848|45.0,20.0,44.00005927674631,20.010888065892903|46.0,20.0,45.00929609240983,19.86396409486617|47.0,20.0,46.030672145883415,19.754228742051197|48.0,20.0,47.04109848551301,19.71626088476462|49.0,20.0,48.023535996253734,19.78431956651606|
